295566	1	89445	5	3803	4	6606	1	5773	3	5618	65	7914	75	6105	0	1991	0	2333	0	2313	22	3057	50	1883	65	9350	50	3999	19	12505	59	3213	73	1964	0	1679	14	3011	-999	-999	0	3207	71	3121	12.4730555555556	7	57	40	0	20	0	7	75	2	1218.68333333333	200.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	63067	-2	7329	1	6635	7	6745	3	2010	100	3879	67	3256	0	1902	0	1722	0	1544	0	1551	71	2113	65	4360	50	2327	0	2366	68	3134	72	2442	0	1995	0	2322	-999	-999	0	2793	60	2642	13.7397222222222	8	57	40	0	20	0	8	75.9999999999999	2	1294.68333333333	276.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	51780	10	3829	2	3622	5	3750	3	1824	18	4518	67	2708	0	1571	0	1823	0	1423	0	3229	54	2578	68	4568	0	1528	55	1819	54	1806	66	2548	0	1748	0	1783	-999	-999	0	2575	71	2530	15.3063888888889	9	57	40	0	20	0	9	94.0000000000001	2	1388.68333333333	370.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	57809	7	4097	3	9557	8	2824	3	1907	66	3566	63	2304	0	1908	0	2103	0	2180	0	2178	65	4729	60	1870	61	1775	67	1756	70	2442	58	2087	0	1972	0	2171	-999	-999	0	3303	77	3080	17.1063888888889	10	57	40	0	20	0	10	108	2	1496.68333333333	478.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	53397	10	2507	1	4859	15	2979	3	2143	0	3085	67	1866	0	1781	0	2122	0	1800	0	1784	63	4524	100	4192	0	3409	0	2187	0	1778	0	2194	0	2679	0	1919	-999	-999	0	1614	70	3975	18.3063888888889	11	57	40	0	20	0	11	72	2	1568.68333333333	550.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	19.9897222222222	12	57	40	0	0	0	-999	101	2	1669.68333333333	651.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	16265	2	7139	2	9126	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	21.7230555555556	13	57	40	0	2	0	12	104	2	1773.68333333333	755.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	22.9063888888889	14	57	40	0	0	0	-999	71	2	1844.68333333333	826.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	11.0063888888889	15	57	40	0	0	0	-999	-999	3	2570.68333333333	0	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	12.5063888888889	16	57	40	0	0	0	-999	90	3	2660.68333333333	90	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
